id,identificacion,obligacion,codigo,etapa,tipo,dias mora, valor en mora , valor capital , valor actual ,agencia,fecha asignacion,cod prof
570,369663332,1023462048,PPTX,NUEVO,CREDIT,26," $ 38,138,707.00 "," $ 82,161,386.00 "," $ 91,069,974.00 ",COBRANDOBPO,12/9/2020,
570,768922373,1023462049,PPTX,NUEVO,CREDIT,176," $ 25,243,001.00 "," $ 77,147,268.00 "," $ 66,113,526.00 ",COBRANDOBPO,12/9/2020,
571,683742508,1023462050,PPTX,NUEVO,CREDIT,169," $ 96,064,094.00 "," $ 58,119,703.00 "," $ 27,159,440.00 ",COBRANDOBPO,12/9/2020,
571,558096584,1023462051,PPTX,NUEVO,CREDIT,40," $ 21,264,405.00 "," $ 89,452,279.00 "," $ 53,640,968.00 ",COBRANDOBPO,12/9/2020,
571,565742146,1023462052,PPTX,NUEVO,CREDIT,180," $ 15,628,044.00 "," $ 61,853,389.00 "," $ 10,129,590.00 ",COBRANDOBPO,12/9/2020,
571,321548703,1023462053,PPTX,NUEVO,CREDIT,208," $ 86,438,294.00 "," $ 86,077,541.00 "," $ 23,252,556.00 ",COBRANDOBPO,12/9/2020,
571,539282352,1023462054,PPTX,NUEVO,CREDIT,39," $ 91,321,167.00 "," $ 34,267,496.00 "," $ 13,606,001.00 ",COBRANDOBPO,12/9/2020,
571,960311926,1023462055,PPTX,NUEVO,CREDIT,55," $ 83,109,600.00 "," $ 1,378,384.00 "," $ 98,927,080.00 ",COBRANDOBPO,12/9/2020,
571,306398190,1023462056,PPTX,NUEVO,CREDIT,179," $ 53,541,085.00 "," $ 36,905,674.00 "," $ 2,123,145.00 ",COBRANDOBPO,12/9/2020,
572,248546514,1023462057,KKLM,NUEVO,CREDIT,112," $ 15,014,398.00 "," $ 56,085,933.00 "," $ 33,845,932.00 ",COBRANDOBPO,12/9/2020,
572,194192411,1023462058,PPTX,NUEVO,CREDIT,132," $ 41,184,482.00 "," $ 11,515,337.00 "," $ 94,758,207.00 ",COBRANDOBPO,12/9/2020,
572,654283379,1023462059,PPTX,NUEVO,CREDIT,154," $ 42,327,106.00 "," $ 15,803,240.00 "," $ 20,226,458.00 ",COBRANDOBPO,12/9/2020,
572,716015075,1023462060,PPTX,NUEVO,CREDIT,111," $ 35,138,223.00 "," $ 25,949,463.00 "," $ 77,440,726.00 ",COBRANDOBPO,12/9/2020,
572,141300999,1023462061,PPTX,NUEVO,CREDIT,124," $ 74,003,921.00 "," $ 81,287,732.00 "," $ 89,012,840.00 ",COBRANDOBPO,12/9/2020,
572,963612938,1023462062,PPTX,NUEVO,CREDIT,51," $ 93,014,501.00 "," $ 8,387,180.00 "," $ 23,530,226.00 ",COBRANDOBPO,12/9/2020,
572,960639298,1023462063,PPTX,NUEVO,CREDIT,32," $ 79,370,252.00 "," $ 65,711,036.00 "," $ 54,985,623.00 ",COBRANDOBPO,12/9/2020,
572,825672060,1023462064,PPTX,NUEVO,CREDIT,9," $ 29,323,920.00 "," $ 64,192,963.00 "," $ 31,239,855.00 ",COBRANDOBPO,12/9/2020,
572,851430349,1023462065,PPTX,NUEVO,CREDIT,13," $ 16,249,606.00 "," $ 37,243,655.00 "," $ 93,605,980.00 ",COBRANDOBPO,12/9/2020,
572,573842196,1023462066,PPTX,NUEVO,CREDIT,24," $ 93,571,309.00 "," $ 50,498,678.00 "," $ 43,417,726.00 ",COBRANDOBPO,12/9/2020,
572,211055581,1023462067,PPTX,NUEVO,CREDIT,205," $ 92,202,357.00 "," $ 61,463,245.00 "," $ 22,221,684.00 ",COBRANDOBPO,12/9/2020,
572,888821824,1023462068,PPTX,NUEVO,CREDIT,116," $ 10,523,114.00 "," $ 83,460,302.00 "," $ 92,839,651.00 ",COBRANDOBPO,12/9/2020,
572,990622552,1023462069,PPTX,NUEVO,CREDIT,4," $ 16,316,702.00 "," $ 94,338,345.00 "," $ 45,486,203.00 ",COBRANDOBPO,12/9/2020,
572,862498721,1023462070,PPTX,NUEVO,CREDIT,167," $ 23,982,069.00 "," $ 97,914,112.00 "," $ 17,501,194.00 ",COBRANDOBPO,12/9/2020,
572,106597517,1023462071,PPTX,NUEVO,CREDIT,100," $ 48,314,697.00 "," $ 81,910,727.00 "," $ 56,506,266.00 ",COBRANDOBPO,12/9/2020,
573,124145570,1023462072,PPTX,NUEVO,CREDIT,28," $ 47,242,307.00 "," $ 56,857,672.00 "," $ 41,444,993.00 ",COBRANDOBPO,12/9/2020,
573,920194880,1023462073,PPTX,NUEVO,CREDIT,182," $ 99,365,893.00 "," $ 56,322,837.00 "," $ 91,014,806.00 ",COBRANDOBPO,12/9/2020,
573,753481526,1023462074,PPTX,NUEVO,CREDIT,194," $ 51,899,375.00 "," $ 97,996,749.00 "," $ 38,631,723.00 ",COBRANDOBPO,12/9/2020,
573,699790037,1023462075,PPTX,NUEVO,CREDIT,124," $ 84,589,731.00 "," $ 26,731,672.00 "," $ 60,285,654.00 ",COBRANDOBPO,12/9/2020,
573,517840430,1023462076,PPTX,NUEVO,CREDIT,77," $ 74,268,197.00 "," $ 35,968,321.00 "," $ 52,124,650.00 ",COBRANDOBPO,12/9/2020,
573,759940305,1023462077,PPTX,NUEVO,CREDIT,26," $ 22,541,838.00 "," $ 12,194,160.00 "," $ 73,389,379.00 ",COBRANDOBPO,12/9/2020,
573,522028341,1023462078,PPTX,NUEVO,CREDIT,161," $ 52,227,213.00 "," $ 86,813,898.00 "," $ 70,529,229.00 ",COBRANDOBPO,12/9/2020,
573,997883535,1023462079,PPTX,NUEVO,CREDIT,67," $ 74,273,490.00 "," $ 67,117,094.00 "," $ 48,207,333.00 ",COBRANDOBPO,12/9/2020,
574,527917976,1023462080,PPTX,NUEVO,CREDIT,128," $ 51,237,619.00 "," $ 9,032,408.00 "," $ 59,187,546.00 ",COBRANDOBPO,12/9/2020,
574,326835812,1023462081,PPTX,NUEVO,CREDIT,16," $ 8,993,258.00 "," $ 25,676,403.00 "," $ 34,294,515.00 ",COBRANDOBPO,12/9/2020,
574,746325010,1023462082,PPTX,NUEVO,CREDIT,81," $ 23,232,349.00 "," $ 11,121,925.00 "," $ 76,227,806.00 ",COBRANDOBPO,12/9/2020,
574,705808096,1023462083,PPTX,NUEVO,CREDIT,29," $ 9,319,631.00 "," $ 61,731,021.00 "," $ 68,279,356.00 ",COBRANDOBPO,12/9/2020,
574,865829608,1023462084,PPTX,NUEVO,CREDIT,35," $ 48,929,048.00 "," $ 49,865,832.00 "," $ 58,698,380.00 ",COBRANDOBPO,12/9/2020,
574,862949391,1023462085,PPTX,NUEVO,CREDIT,146," $ 42,382,270.00 "," $ 85,883,883.00 "," $ 21,042,402.00 ",COBRANDOBPO,12/9/2020,
574,713442834,1023462086,PPTX,NUEVO,CREDIT,2," $ 60,519,960.00 "," $ 90,759,156.00 "," $ 84,290,416.00 ",COBRANDOBPO,12/9/2020,
574,798046465,1023462087,PPTX,NUEVO,CREDIT,52," $ 80,399,910.00 "," $ 92,687,746.00 "," $ 65,262,018.00 ",COBRANDOBPO,12/9/2020,
574,684674651,1023462088,PPTX,NUEVO,CREDIT,155," $ 27,387,008.00 "," $ 53,944,045.00 "," $ 74,515,956.00 ",COBRANDOBPO,12/9/2020,
574,368481880,1023462089,PPTX,NUEVO,CREDIT,189," $ 20,180,718.00 "," $ 27,062,407.00 "," $ 46,735,602.00 ",COBRANDOBPO,12/9/2020,
575,456890967,1023462090,PPTX,NUEVO,CREDIT,61," $ 95,694,685.00 "," $ 70,786,959.00 "," $ 12,777,998.00 ",COBRANDOBPO,12/9/2020,
575,712447733,1023462091,PPTX,NUEVO,CREDIT,143," $ 23,960,104.00 "," $ 5,194,119.00 "," $ 78,316,009.00 ",COBRANDOBPO,12/9/2020,
575,339220994,1023462092,PPTX,NUEVO,CREDIT,179," $ 42,849,341.00 "," $ 22,799,436.00 "," $ 46,577,626.00 ",COBRANDOBPO,12/9/2020,
575,810525445,1023462093,PPTX,NUEVO,CREDIT,133," $ 10,960,692.00 "," $ 38,191,884.00 "," $ 99,522,006.00 ",COBRANDOBPO,12/9/2020,
575,300892775,1023462094,PPTX,NUEVO,CREDIT,79," $ 71,520,177.00 "," $ 48,572,119.00 "," $ 50,004,802.00 ",COBRANDOBPO,12/9/2020,
575,897806479,1023462095,PPTX,NUEVO,CREDIT,188," $ 31,720,763.00 "," $ 97,151,669.00 "," $ 21,600,629.00 ",COBRANDOBPO,12/9/2020,
575,400054497,1023462096,PPTX,NUEVO,CREDIT,143," $ 22,656,166.00 "," $ 94,657,309.00 "," $ 47,416,393.00 ",COBRANDOBPO,12/9/2020,
575,690068180,1023462097,PPTX,NUEVO,CREDIT,30," $ 28,825,323.00 "," $ 28,156,252.00 "," $ 1,154,899.00 ",COBRANDOBPO,12/9/2020,
575,464190714,1023462098,PPTX,NUEVO,CREDIT,190," $ 75,522,317.00 "," $ 73,216,901.00 "," $ 68,768,844.00 ",COBRANDOBPO,12/9/2020,
576,921375772,1023462099,PPTX,NUEVO,CREDIT,109," $ 56,009,111.00 "," $ 5,980,507.00 "," $ 95,090,653.00 ",COBRANDOBPO,12/9/2020,
576,223974083,1023462100,PPTX,NUEVO,CREDIT,197," $ 26,522,484.00 "," $ 79,568,450.00 "," $ 60,756,551.00 ",COBRANDOBPO,12/9/2020,
576,233268125,1023462101,PPTX,NUEVO,CREDIT,114," $ 18,981,577.00 "," $ 70,255,377.00 "," $ 90,661,493.00 ",COBRANDOBPO,12/9/2020,
576,147750614,1023462102,PPTX,NUEVO,CREDIT,123," $ 3,371,543.00 "," $ 61,263,476.00 "," $ 36,039,587.00 ",COBRANDOBPO,12/9/2020,
576,125434295,1023462103,PPTX,NUEVO,CREDIT,58," $ 43,046,995.00 "," $ 28,761,809.00 "," $ 70,876,563.00 ",COBRANDOBPO,12/9/2020,
576,146167152,1023462104,PPTX,NUEVO,CREDIT,53," $ 48,791,631.00 "," $ 49,221,975.00 "," $ 26,171,518.00 ",COBRANDOBPO,12/9/2020,
576,853254759,1023462105,PPTX,NUEVO,CREDIT,49," $ 22,883,876.00 "," $ 8,468,150.00 "," $ 96,505,366.00 ",COBRANDOBPO,12/9/2020,
576,409772589,1023462106,PPTX,NUEVO,CREDIT,137," $ 78,145,615.00 "," $ 89,293,541.00 "," $ 16,904,222.00 ",COBRANDOBPO,12/9/2020,
576,723649268,1023462107,PPTX,NUEVO,CREDIT,82," $ 34,818,591.00 "," $ 43,000,619.00 "," $ 66,874,208.00 ",COBRANDOBPO,12/9/2020,
576,251258022,1023462108,PPTX,NUEVO,CREDIT,124," $ 54,310,477.00 "," $ 79,580,517.00 "," $ 53,638,507.00 ",COBRANDOBPO,12/9/2020,
576,153133779,1023462109,PPTX,NUEVO,CREDIT,155," $ 86,728,222.00 "," $ 56,851,781.00 "," $ 25,124,072.00 ",COBRANDOBPO,12/9/2020,
576,426979477,1023462110,PPTX,NUEVO,CREDIT,56," $ 6,700,486.00 "," $ 86,539,567.00 "," $ 19,861,003.00 ",COBRANDOBPO,12/9/2020,
577,279510388,1023462111,PPTX,NUEVO,CREDIT,15," $ 19,510,958.00 "," $ 73,391,270.00 "," $ 62,370,940.00 ",COBRANDOBPO,12/9/2020,
577,345241019,1023462112,PPTX,NUEVO,CREDIT,177," $ 92,116,022.00 "," $ 91,828,923.00 "," $ 89,216,093.00 ",COBRANDOBPO,12/9/2020,
577,750562099,1023462113,PPTX,NUEVO,CREDIT,151," $ 696,729.00 "," $ 24,463,063.00 "," $ 57,380,613.00 ",COBRANDOBPO,12/9/2020,
577,967040273,1023462114,PPTX,NUEVO,CREDIT,105," $ 64,885,895.00 "," $ 79,079,098.00 "," $ 74,633,251.00 ",COBRANDOBPO,12/9/2020,
577,282264049,1023462115,PPTX,NUEVO,CREDIT,149," $ 50,087,427.00 "," $ 93,780,858.00 "," $ 8,771,443.00 ",COBRANDOBPO,12/9/2020,
577,514091636,1023462116,PPTX,NUEVO,CREDIT,84," $ 1,071,215.00 "," $ 97,171,508.00 "," $ 29,206,062.00 ",COBRANDOBPO,12/9/2020,
577,653592957,1023462117,PPTX,NUEVO,CREDIT,104," $ 76,513,165.00 "," $ 80,314,967.00 "," $ 65,047,353.00 ",COBRANDOBPO,12/9/2020,
578,748278686,1023462118,PPTX,NUEVO,CREDIT,31," $ 43,752,260.00 "," $ 83,214,035.00 "," $ 61,899,663.00 ",COBRANDOBPO,12/9/2020,
578,629237644,1023462119,PPTX,NUEVO,CREDIT,152," $ 28,366,054.00 "," $ 41,011,634.00 "," $ 99,622,645.00 ",COBRANDOBPO,12/9/2020,
578,619092546,1023462120,PPTX,NUEVO,CREDIT,102," $ 33,828,207.00 "," $ 1,709,773.00 "," $ 44,909,017.00 ",COBRANDOBPO,12/9/2020,
578,354054586,1023462121,PPTX,NUEVO,CREDIT,167," $ 43,240,728.00 "," $ 82,826,281.00 "," $ 41,405,053.00 ",COBRANDOBPO,12/9/2020,
578,355678490,1023462122,PPTX,NUEVO,CREDIT,148," $ 49,227,087.00 "," $ 45,730,376.00 "," $ 49,348,139.00 ",COBRANDOBPO,12/9/2020,
578,526738691,1023462123,PPTX,NUEVO,CREDIT,173," $ 84,422,792.00 "," $ 31,893,389.00 "," $ 90,509,635.00 ",COBRANDOBPO,12/9/2020,
578,736938597,1023462124,PPTX,NUEVO,CREDIT,159," $ 24,605,226.00 "," $ 31,974,370.00 "," $ 96,863,461.00 ",COBRANDOBPO,12/9/2020,
578,642449948,1023462125,PPTX,NUEVO,CREDIT,117," $ 57,395,164.00 "," $ 64,999,498.00 "," $ 82,399,242.00 ",COBRANDOBPO,12/9/2020,
578,583025449,1023462126,PPTX,NUEVO,CREDIT,48," $ 38,767,894.00 "," $ 30,741,747.00 "," $ 56,907,974.00 ",COBRANDOBPO,12/9/2020,
578,383378893,1023462127,PPTX,NUEVO,CREDIT,86," $ 6,197,768.00 "," $ 17,864,693.00 "," $ 86,646,807.00 ",COBRANDOBPO,12/9/2020,
578,484958717,1023462128,PPTX,NUEVO,CREDIT,91," $ 55,859,956.00 "," $ 10,660,984.00 "," $ 59,575,586.00 ",COBRANDOBPO,12/9/2020,
578,748708495,1023462129,PPTX,NUEVO,CREDIT,130," $ 82,280,322.00 "," $ 38,540,180.00 "," $ 43,303,702.00 ",COBRANDOBPO,12/9/2020,
578,580424341,1023462130,PPTX,NUEVO,CREDIT,179," $ 90,746,685.00 "," $ 69,410,177.00 "," $ 39,587,488.00 ",COBRANDOBPO,12/9/2020,
579,290003183,1023462131,PPTX,NUEVO,CREDIT,104," $ 57,442,473.00 "," $ 18,943,505.00 "," $ 93,351,905.00 ",COBRANDOBPO,12/9/2020,
579,652102778,1023462132,PPTX,NUEVO,CREDIT,79," $ 16,797,334.00 "," $ 41,185,055.00 "," $ 76,437,773.00 ",COBRANDOBPO,12/9/2020,
579,294785326,1023462133,PPTX,NUEVO,CREDIT,192," $ 8,360,257.00 "," $ 48,447,574.00 "," $ 75,360,375.00 ",COBRANDOBPO,12/9/2020,
579,378157586,1023462134,PPTX,NUEVO,CREDIT,163," $ 77,994,471.00 "," $ 8,523,851.00 "," $ 64,782,180.00 ",COBRANDOBPO,12/9/2020,
579,851533694,1023462135,PPTX,NUEVO,CREDIT,139," $ 59,086,075.00 "," $ 26,387,031.00 "," $ 85,668,144.00 ",COBRANDOBPO,12/9/2020,
579,521297013,1023462136,PPTX,NUEVO,CREDIT,165," $ 55,552,779.00 "," $ 59,842,684.00 "," $ 17,530,783.00 ",COBRANDOBPO,12/9/2020,
580,291647181,1023462137,PPTX,NUEVO,CREDIT,7," $ 69,760,466.00 "," $ 34,400,687.00 "," $ 68,164,815.00 ",COBRANDOBPO,12/9/2020,
580,198559505,1023462138,PPTX,NUEVO,CREDIT,188," $ 38,664,800.00 "," $ 30,432,357.00 "," $ 88,819,429.00 ",COBRANDOBPO,12/9/2020,
580,729424496,1023462139,PPTX,NUEVO,CREDIT,119," $ 9,085,787.00 "," $ 87,819,330.00 "," $ 94,244,716.00 ",COBRANDOBPO,12/9/2020,
580,893628465,1023462140,PPTX,NUEVO,CREDIT,41," $ 6,369,983.00 "," $ 74,912,876.00 "," $ 35,515,025.00 ",COBRANDOBPO,12/9/2020,
580,324570835,1023462141,PPTX,NUEVO,CREDIT,150," $ 82,828,650.00 "," $ 40,086,069.00 "," $ 1,016,283.00 ",COBRANDOBPO,12/9/2020,
580,820164659,1023462142,PPTX,NUEVO,CREDIT,172," $ 43,674,590.00 "," $ 98,047,738.00 "," $ 71,787,708.00 ",COBRANDOBPO,12/9/2020,
580,643168689,1023462143,PPTX,NUEVO,CREDIT,100," $ 9,152,243.00 "," $ 44,643,843.00 "," $ 59,196,915.00 ",COBRANDOBPO,12/9/2020,
580,544698842,1023462144,PPTX,NUEVO,CREDIT,134," $ 85,081,500.00 "," $ 76,699,541.00 "," $ 60,846,195.00 ",COBRANDOBPO,12/9/2020,
581,901761884,1023462145,PPTX,NUEVO,CREDIT,82," $ 73,091,468.00 "," $ 96,849,594.00 "," $ 45,842,957.00 ",COBRANDOBPO,12/9/2020,
581,456982513,1023462146,PPTX,NUEVO,CREDIT,26," $ 28,750,990.00 "," $ 36,960,734.00 "," $ 31,172,763.00 ",COBRANDOBPO,12/9/2020,
581,420052170,1023462147,PPTX,NUEVO,CREDIT,84," $ 61,411,010.00 "," $ 59,937,839.00 "," $ 72,677,367.00 ",COBRANDOBPO,12/9/2020,
581,732074116,1023462148,PPTX,NUEVO,CREDIT,53," $ 15,543,315.00 "," $ 44,612,401.00 "," $ 876,719.00 ",COBRANDOBPO,12/9/2020,
581,909598878,1023462149,PPTX,NUEVO,CREDIT,88," $ 98,486,558.00 "," $ 87,939,613.00 "," $ 97,665,201.00 ",COBRANDOBPO,12/9/2020,
581,613887277,1023462150,PPTX,NUEVO,CREDIT,107," $ 6,969,716.00 "," $ 97,472,010.00 "," $ 14,557,637.00 ",COBRANDOBPO,12/9/2020,
582,995742017,1023462151,PPTX,NUEVO,CREDIT,206," $ 8,666,671.00 "," $ 49,724,730.00 "," $ 31,894,118.00 ",COBRANDOBPO,12/9/2020,
582,412814056,1023462152,PPTX,NUEVO,CREDIT,102," $ 1,013,546.00 "," $ 90,854,652.00 "," $ 89,093,094.00 ",COBRANDOBPO,12/9/2020,
582,353827384,1023462153,PPTX,NUEVO,CREDIT,133," $ 82,161,009.00 "," $ 43,198,542.00 "," $ 20,799,995.00 ",COBRANDOBPO,12/9/2020,
582,949430532,1023462154,PPTX,NUEVO,CREDIT,30," $ 84,797,529.00 "," $ 50,829,841.00 "," $ 27,173,859.00 ",COBRANDOBPO,12/9/2020,
582,843185813,1023462155,PPTX,NUEVO,CREDIT,178," $ 18,620,067.00 "," $ 50,921,208.00 "," $ 52,170,001.00 ",COBRANDOBPO,12/9/2020,
582,972036779,1023462156,PPTX,NUEVO,CREDIT,49," $ 66,275,291.00 "," $ 68,811,409.00 "," $ 77,450,744.00 ",COBRANDOBPO,12/9/2020,
582,769644245,1023462157,PPTX,NUEVO,CREDIT,117," $ 15,052,344.00 "," $ 49,935,718.00 "," $ 27,912,200.00 ",COBRANDOBPO,12/9/2020,
582,453932600,1023462158,PPTX,NUEVO,CREDIT,178," $ 33,463,246.00 "," $ 99,434,413.00 "," $ 10,200,001.00 ",COBRANDOBPO,12/9/2020,
582,756075393,1023462159,PPTX,NUEVO,CREDIT,173," $ 93,910,493.00 "," $ 22,832,304.00 "," $ 88,712,260.00 ",COBRANDOBPO,12/9/2020,
583,743780872,1023462160,PPTX,NUEVO,CREDIT,107," $ 38,538,186.00 "," $ 57,810,960.00 "," $ 11,177,076.00 ",COBRANDOBPO,12/9/2020,
583,170461303,1023462161,PPTX,NUEVO,CREDIT,28," $ 4,147,426.00 "," $ 30,781,564.00 "," $ 71,196,371.00 ",COBRANDOBPO,12/9/2020,
583,450138742,1023462162,PPTX,NUEVO,CREDIT,74," $ 95,238,006.00 "," $ 48,076,276.00 "," $ 68,412,866.00 ",COBRANDOBPO,12/9/2020,
583,239511427,1023462163,PPTX,NUEVO,CREDIT,208," $ 77,512,471.00 "," $ 36,865,124.00 "," $ 31,851,492.00 ",COBRANDOBPO,12/9/2020,
583,951674087,1023462164,PPTX,NUEVO,CREDIT,106," $ 90,170,783.00 "," $ 40,612,881.00 "," $ 15,892,030.00 ",COBRANDOBPO,12/9/2020,
583,353300404,1023462165,PPTX,NUEVO,CREDIT,160," $ 64,367,049.00 "," $ 41,121,262.00 "," $ 8,336,316.00 ",COBRANDOBPO,12/9/2020,
583,784628174,1023462166,PPTX,NUEVO,CREDIT,21," $ 31,705,182.00 "," $ 38,793,093.00 "," $ 39,170,958.00 ",COBRANDOBPO,12/9/2020,
583,465426744,1023462167,PPTX,NUEVO,CREDIT,50," $ 49,190,200.00 "," $ 61,929,158.00 "," $ 5,670,708.00 ",COBRANDOBPO,12/9/2020,
583,976560359,1023462168,PPTX,NUEVO,CREDIT,22," $ 200,067.00 "," $ 30,437,432.00 "," $ 96,698,713.00 ",COBRANDOBPO,12/9/2020,
583,226747956,1023462169,PPTX,NUEVO,CREDIT,45," $ 42,372,940.00 "," $ 98,794,340.00 "," $ 46,619,593.00 ",COBRANDOBPO,12/9/2020,
583,781457094,1023462170,PPTX,NUEVO,CREDIT,185," $ 76,732,111.00 "," $ 83,197,237.00 "," $ 92,606,876.00 ",COBRANDOBPO,12/9/2020,
583,478019239,1023462171,PPTX,NUEVO,CREDIT,121," $ 74,275,545.00 "," $ 60,745,592.00 "," $ 68,148,095.00 ",COBRANDOBPO,12/9/2020,
583,438284333,1023462172,PPTX,NUEVO,CREDIT,185," $ 7,481,894.00 "," $ 68,137,689.00 "," $ 59,606,552.00 ",COBRANDOBPO,12/9/2020,
584,293741328,1023462173,PPTX,NUEVO,CREDIT,13," $ 93,792,998.00 "," $ 43,896,362.00 "," $ 84,011,827.00 ",COBRANDOBPO,12/9/2020,
584,420297498,1023462174,PPTX,NUEVO,CREDIT,111," $ 34,624,873.00 "," $ 25,771,159.00 "," $ 84,917,578.00 ",COBRANDOBPO,12/9/2020,
584,670967901,1023462175,PPTX,NUEVO,CREDIT,80," $ 71,341,417.00 "," $ 88,786,988.00 "," $ 78,947,742.00 ",COBRANDOBPO,12/9/2020,
584,210469505,1023462176,PPTX,NUEVO,CREDIT,156," $ 93,913,028.00 "," $ 40,706,749.00 "," $ 1,870,199.00 ",COBRANDOBPO,12/9/2020,
584,925676136,1023462177,PPTX,NUEVO,CREDIT,131," $ 34,900,410.00 "," $ 15,547,372.00 "," $ 54,410,073.00 ",COBRANDOBPO,12/9/2020,
584,935338777,1023462178,PPTX,NUEVO,CREDIT,138," $ 6,712,200.00 "," $ 30,126,748.00 "," $ 4,979,615.00 ",COBRANDOBPO,12/9/2020,
584,928200842,1023462179,PPTX,NUEVO,CREDIT,189," $ 91,703,855.00 "," $ 15,650,559.00 "," $ 29,035,113.00 ",COBRANDOBPO,12/9/2020,
584,661470977,1023462180,PPTX,NUEVO,CREDIT,13," $ 11,184,916.00 "," $ 21,603,375.00 "," $ 13,691,987.00 ",COBRANDOBPO,12/9/2020,
584,642380039,1023462181,PPTX,NUEVO,CREDIT,37," $ 63,413,179.00 "," $ 51,976,716.00 "," $ 93,706,496.00 ",COBRANDOBPO,12/9/2020,
584,592040432,1023462182,PPTX,NUEVO,CREDIT,206," $ 29,346,918.00 "," $ 35,377,082.00 "," $ 20,339,927.00 ",COBRANDOBPO,12/9/2020,
585,945788136,1023462183,PPTX,NUEVO,CREDIT,103," $ 82,128,380.00 "," $ 21,423,191.00 "," $ 6,003,347.00 ",COBRANDOBPO,12/9/2020,
585,347682552,1023462184,PPTX,NUEVO,CREDIT,101," $ 66,875,339.00 "," $ 565,842.00 "," $ 5,155,746.00 ",COBRANDOBPO,12/9/2020,
585,486398659,1023462185,PPTX,NUEVO,CREDIT,200," $ 83,016,398.00 "," $ 28,600,333.00 "," $ 18,875,934.00 ",COBRANDOBPO,12/9/2020,
585,962413264,1023462186,PPTX,NUEVO,CREDIT,208," $ 99,293,722.00 "," $ 87,270,844.00 "," $ 89,653,785.00 ",COBRANDOBPO,12/9/2020,
585,724367506,1023462187,PPTX,NUEVO,CREDIT,18," $ 63,171,308.00 "," $ 93,558,212.00 "," $ 85,754,202.00 ",COBRANDOBPO,12/9/2020,
585,720245603,1023462188,PPTX,NUEVO,CREDIT,13," $ 16,682,085.00 "," $ 67,478,230.00 "," $ 31,074,514.00 ",COBRANDOBPO,12/9/2020,
585,286550655,1023462189,PPTX,NUEVO,CREDIT,102," $ 61,225,363.00 "," $ 364,660.00 "," $ 19,362,069.00 ",COBRANDOBPO,12/9/2020,
585,299918631,1023462190,PPTX,NUEVO,CREDIT,132," $ 78,867,752.00 "," $ 61,097,853.00 "," $ 43,439,127.00 ",COBRANDOBPO,12/9/2020,
585,152643904,1023462191,PPTX,NUEVO,CREDIT,205," $ 99,598,159.00 "," $ 50,423,823.00 "," $ 82,207,000.00 ",COBRANDOBPO,12/9/2020,
585,918897084,1023462192,PPTX,NUEVO,CREDIT,9," $ 77,063,304.00 "," $ 14,288,219.00 "," $ 74,326,968.00 ",COBRANDOBPO,12/9/2020,
585,526983484,1023462193,PPTX,NUEVO,CREDIT,76," $ 3,097,452.00 "," $ 76,537,992.00 "," $ 25,717,904.00 ",COBRANDOBPO,12/9/2020,
585,779373170,1023462194,PPTX,NUEVO,CREDIT,6," $ 18,409,928.00 "," $ 21,741,988.00 "," $ 3,898,629.00 ",COBRANDOBPO,12/9/2020,
586,961628096,1023462195,CFGT,NUEVO,CREDIT,4," $ 1,962,328.00 "," $ 82,021,898.00 "," $ 18,711,701.00 ",COBRANDOBPO,12/9/2020,
586,267310652,1023462196,PPTX,NUEVO,CREDIT,183," $ 73,052,402.00 "," $ 47,526,781.00 "," $ 36,409,456.00 ",COBRANDOBPO,12/9/2020,
586,802670717,1023462197,PPTX,NUEVO,CREDIT,136," $ 22,080,829.00 "," $ 75,385,270.00 "," $ 68,943,564.00 ",COBRANDOBPO,12/9/2020,
586,218315586,1023462198,PPTX,NUEVO,CREDIT,85," $ 22,117,676.00 "," $ 53,415,319.00 "," $ 34,861,203.00 ",COBRANDOBPO,12/9/2020,
586,842417104,1023462199,PPTX,NUEVO,CREDIT,174," $ 74,515,970.00 "," $ 19,148,632.00 "," $ 16,387,575.00 ",COBRANDOBPO,12/9/2020,
586,103122596,1023462200,PPTX,NUEVO,CREDIT,111," $ 99,911,820.00 "," $ 19,779,069.00 "," $ 90,049,102.00 ",COBRANDOBPO,12/9/2020,
586,736345692,1023462201,PPTX,NUEVO,CREDIT,95," $ 59,426,359.00 "," $ 12,476,319.00 "," $ 21,700,317.00 ",COBRANDOBPO,12/9/2020,
586,135488516,1023462202,PPTX,NUEVO,CREDIT,74," $ 47,756,653.00 "," $ 6,809,233.00 "," $ 61,934,434.00 ",COBRANDOBPO,12/9/2020,
586,392636400,1023462203,PPTX,NUEVO,CREDIT,118," $ 99,614,124.00 "," $ 84,839,426.00 "," $ 37,662,020.00 ",COBRANDOBPO,12/9/2020,
586,191519151,1023462204,PPTX,NUEVO,CREDIT,163," $ 65,407,985.00 "," $ 4,954,559.00 "," $ 28,142,659.00 ",COBRANDOBPO,12/9/2020,
587,266592096,1023462205,PPTX,NUEVO,CREDIT,98," $ 81,293,866.00 "," $ 88,847,378.00 "," $ 64,987,832.00 ",COBRANDOBPO,12/9/2020,
587,129004353,1023462206,PPTX,NUEVO,CREDIT,46," $ 11,764,599.00 "," $ 86,388,836.00 "," $ 65,754,920.00 ",COBRANDOBPO,12/9/2020,
587,608134740,1023462207,PPTX,NUEVO,CREDIT,96," $ 45,169,563.00 "," $ 42,875,813.00 "," $ 66,480,270.00 ",COBRANDOBPO,12/9/2020,
